log10_params,params,y_lagrange,y_newton,y_pchip
9.84509804001426,7000000000,0.056,0.056,0.056
9.8501231656424,7081465858.36345,0.0564754798588149,0.0564754798588149,0.0561650988532915
9.85514829127054,7163879814.73817,0.0569311170284534,0.0569311170284534,0.0563240265442518
9.86017341689868,7247252903.06963,0.0573671366774651,0.0573671366774651,0.056476900618344
9.86519854252682,7331596285.71614,0.0577837639743997,0.0577837639743997,0.0566238386210309
9.87022366815496,7416921254.94331,0.0581812240878069,0.0581812240878069,0.0567649580977756
9.8752487937831,7503239234.43589,0.0585597421862364,0.0585597421862364,0.0569003765940411
9.88027391941124,7590561780.82726,0.0589195434382378,0.0589195434382378,0.0570302116552904
9.88529904503938,7678900585.24667,0.059260853012361,0.059260853012361,0.0571545808269864
9.89032417066752,7768267474.88449,0.0595838960771554,0.0595838960771554,0.057273601654592
9.89534929629566,7858674414.57571,0.059888897801171,0.059888897801171,0.0573873916835705
9.90037442192381,7950133508.40175,0.0601760833529573,0.0601760833529573,0.0574960684593845
9.90539954755195,8042657001.31118,0.0604456779010639,0.0604456779010639,0.0575997495274973
9.91042467318009,8136257280.75898,0.0606979066140406,0.0606979066140406,0.0576985524333717
9.91544979880823,8230946878.36511,0.0609329946604371,0.0609329946604371,0.0577925947224707
9.92047492443637,8326738471.59225,0.061151167208803,0.061151167208803,0.0578819939402573
9.92550005006451,8423644885.44314,0.0613526494276881,0.0613526494276881,0.0579668676321945
9.93052517569265,8521679094.17764,0.0615376664856421,0.0615376664856421,0.0580473333437453
9.93555030132079,8620854223.04979,0.0617064435512146,0.0617064435512146,0.0581235086203727
9.94057542694893,8721183550.06506,0.0618592057929553,0.0618592057929553,0.0581955110075396
9.94560055257707,8822680507.75809,0.0619961783794139,0.0619961783794139,0.0582634580507091
9.95062567820521,8925358684.99109,0.0621175864791401,0.06211758647914,0.058327467295344
9.95565080383335,9029231828.77316,0.0622236552606835,0.0622236552606835,0.0583876562869075
9.96067592946149,9134313846.10081,0.0623146098925939,0.0623146098925939,0.0584441425708624
9.96570105508963,9240618805.81992,0.062390675543421,0.062390675543421,0.0584970436926718
9.97072618071777,9348160940.50928,0.0624520773817144,0.0624520773817144,0.0585464771977986
9.97575130634591,9456954648.38618,0.0624990405760238,0.0624990405760238,0.0585925606317059
9.98077643197406,9567014495.23403,0.062531790294899,0.062531790294899,0.0586354115398566
9.9858015576022,9678355216.35258,0.0625505517068895,0.0625505517068895,0.0586751474677137
9.99082668323034,9790991718.53065,0.0625555499805451,0.0625555499805451,0.0587118859607401
9.99585180885848,9904939082.04205,0.0625470102844155,0.0625470102844155,0.0587457445643989
10.0008769344866,10020212562.6644,0.0625251577870503,0.0625251577870503,0.0587768408241531
10.0059020601148,10136827593.7218,0.0624902176569993,0.0624902176569993,0.0588052922854656
10.0109271857429,10254799788.151,0.0624424150628121,0.0624424150628121,0.0588312164937994
10.015952311371,10374144940.592,0.0623819751730384,0.0623819751730384,0.0588547309946174
10.0209774369992,10494879029.5023,0.0623091231562279,0.0623091231562279,0.0588759533333828
10.0260025626273,10617018219.2965,0.0622240841809304,0.0622240841809304,0.0588950010555584
10.0310276882555,10740578862.5101,0.0621270834156954,0.0621270834156954,0.0589119917066073
10.0360528138836,10865577501.9893,0.0620183460290726,0.0620183460290726,0.0589270428319924
10.0410779395117,10992030873.1056,0.0618980971896118,0.0618980971896118,0.0589402719771767
10.0461030651399,11119955905.9964,0.0617665620658627,0.0617665620658627,0.0589517966876231
10.051128190768,11249369727.8315,0.0616239658263749,0.0616239658263749,0.0589617345087948
10.0561533163962,11380289665.1066,0.061470533639698,0.061470533639698,0.0589702029861546
10.0611784420243,11512733245.9626,0.0613064906743819,0.0613064906743819,0.0589773196651656
10.0662035676524,11646718202.5329,0.0611320620989762,0.0611320620989762,0.0589832020912907
10.0712286932806,11782262473.3167,0.0609474730820305,0.0609474730820305,0.0589879678099929
10.0762538189087,11919384205.5813,0.0607529487920946,0.0607529487920946,0.0589917343667351
10.0812789445369,12058101757.7915,0.0605487143977182,0.0605487143977182,0.0589946193069805
10.086304070165,12198433702.0675,0.0603349950674508,0.0603349950674508,0.0589967401761919
10.0913291957932,12340398826.6716,0.0601120159698423,0.0601120159698423,0.0589982145198324
10.0963543214213,12484016138.5233,0.0598800022734423,0.0598800022734423,0.0589991598833648
10.1013794470494,12629304865.7445,0.0596391791468004,0.0596391791468004,0.0589996938122523
10.1064045726776,12776284460.2333,0.0593897717584665,0.0593897717584665,0.0589999338519578
10.1114296983057,12924974600.2688,0.0591320052769902,0.0591320052769902,0.0589999975479442
10.1164548239339,13075395193.1455,0.0588661048709211,0.058866104870921,0.0589962871661135
10.121479949562,13227566377.8385,0.0585922957088089,0.0585922957088089,0.0589668749780171
10.1265050751901,13381508527.6999,0.0583108029592033,0.0583108029592033,0.0589088361685072
10.1315302008183,13537242253.1866,0.0580218517906541,0.0580218517906541,0.0588229972266582
10.1365553264464,13694788404.6195,0.0577256673717109,0.0577256673717109,0.0587101846415444
10.1415804520746,13854168074.9749,0.0574224748709233,0.0574224748709233,0.0585712249022404
10.1466055777027,14015402602.7091,0.0571124994568412,0.0571124994568412,0.0584069444978204
10.1516307033308,14178513574.6147,0.0567959662980141,0.0567959662980141,0.0582181699173588
10.156655828959,14343522828.7109,0.0564731005629917,0.0564731005629917,0.05800572764993
10.1616809545871,14510452457.1676,0.0561441274203238,0.0561441274203238,0.0577704441846085
10.1667060802153,14679324809.2626,0.05580927203856,0.05580927203856,0.0575131460104686
10.1717312058434,14850162494.3744,0.05546875958625,0.05546875958625,0.0572346596165847
10.1767563314715,15022988385.0088,0.0551228152319435,0.0551228152319435,0.0569358114920311
10.1817814570997,15197825619.8615,0.0547716641441902,0.0547716641441902,0.0566174281258823
10.1868065827278,15374697606.9158,0.0544155314915398,0.0544155314915397,0.0562803360072126
10.191831708356,15553628026.5766,0.0540546424425419,0.0540546424425419,0.0559253616250965
10.1968568339841,15734640834.8411,0.0536892221657461,0.0536892221657461,0.0555533314686082
10.2018819596122,15917760266.5055,0.0533194958297024,0.0533194958297024,0.0551650720268223
10.2069070852404,16103010838.4105,0.0529456886029603,0.0529456886029603,0.0547614097888131
10.2119322108685,16290417352.7229,0.0525680256540695,0.0525680256540695,0.0543431712436549
10.2169573364967,16480004900.2569,0.0521867321515797,0.0521867321515797,0.0539111828804223
10.2219824621248,16671798863.8331,0.0518020332640405,0.0518020332640405,0.0534662711881895
10.227007587753,16865824921.6767,0.0514141541600018,0.0514141541600018,0.0530092626560309
10.2320327133811,17062109050.8556,0.0510233200080131,0.0510233200080131,0.052540983773021
10.2370578390092,17260677530.7582,0.0506297559766241,0.0506297559766241,0.0520622610282341
10.2420829646374,17461556946.6122,0.0502336872343845,0.0502336872343845,0.0515739209107446
10.2471080902655,17664774193.0434,0.0498353389498441,0.0498353389498441,0.0510767899096269
10.2521332158937,17870356477.6766,0.0494349362915524,0.0494349362915524,0.0505716945139554
10.2571583415218,18078331324.7787,0.0490327044280593,0.0490327044280593,0.0500594612128044
10.2621834671499,18288726578.9433,0.0486288685279143,0.0486288685279143,0.0495409164952484
10.2672085927781,18501570408.8187,0.0482236537596672,0.0482236537596672,0.0490168868503617
10.2722337184062,18716891310.8796,0.0478172852918676,0.0478172852918676,0.0484881987672188
10.2772588440344,18934718113.2419,0.0474099882930652,0.0474099882930652,0.0479556787348939
10.2822839696625,19155079979.5227,0.0470019879318098,0.0470019879318098,0.0474201532424616
10.2873090952906,19378006412.7444,0.046593509376651,0.046593509376651,0.0468824487789961
10.2923342209188,19603527259.2854,0.0461847777961384,0.0461847777961384,0.0463433918335719
10.2973593465469,19831672712.8753,0.0457760183588217,0.0457760183588217,0.0458038088952632
10.3023844721751,20062473318.6378,0.0453674562332508,0.0453674562332508,0.0452645264531447
10.3074095978032,20295959977.1802,0.0449593165879753,0.0449593165879753,0.0447263709962907
10.3124347234313,20532163948.7303,0.0445518245915448,0.0445518245915448,0.0441901690137755
10.3174598490595,20771116857.3221,0.044145205412509,0.044145205412509,0.0436567469946735
10.3224849746876,21012850695.0291,0.0437396842194177,0.0437396842194177,0.0431269314280591
10.3275101003158,21257397826.2482,0.0433354861808204,0.0433354861808204,0.0426015488030066
10.3325352259439,21504790992.0323,0.042932836465267,0.042932836465267,0.0420814256085906
10.337560351572,21755063314.4741,0.042531960241307,0.042531960241307,0.0415673883338852
10.3425854772002,22008248301.1405,0.0421330826774901,0.0421330826774901,0.0410602634679651
10.3476106028283,22264379849.5588,0.0417364289423661,0.0417364289423661,0.0405608774999044
10.3526357284565,22523492251.7552,0.0413422242044847,0.0413422242044847,0.0400700569187777
10.3576608540846,22785620198.8454,0.0409506936323955,0.0409506936323955,0.0395886282136593
10.3626859797127,23050798785.68,0.0405620623946481,0.0405620623946481,0.0391174178736236
10.3677111053409,23319063515.5427,0.0401765556597924,0.0401765556597924,0.0386572523877449
10.372736230969,23590450304.9035,0.039794398596378,0.039794398596378,0.0382089582450977
10.3777613565972,23864995488.2277,0.0394158163729545,0.0394158163729545,0.0377733619347564
10.3827864822253,24142735822.8403,0.0390410341580717,0.0390410341580717,0.0373512899457953
10.3878116078535,24423708493.8474,0.0386702771202792,0.0386702771202792,0.0369435687672888
10.3928367334816,24707951119.1146,0.0383037704281266,0.0383037704281266,0.0365510248883112
10.3978618591097,24995501754.3033,0.0379417392501639,0.0379417392501639,0.0361744847979371
10.4028869847379,25286398897.9661,0.0375844087549406,0.0375844087549406,0.0358147749852408
10.407912110366,25580681496.7008,0.0372320041110063,0.0372320041110063,0.0354727219392967
10.4129372359942,25878388950.3652,0.0368847504869109,0.0368847504869109,0.0351491521491792
10.4179623616223,26179561117.3516,0.0365428730512039,0.0365428730512039,0.0348448921039626
10.4229874872504,26484238319.9235,0.036206596972435,0.036206596972435,0.0345607682927213
10.4280126128786,26792461349.6142,0.035876147419154,0.035876147419154,0.0342976072045298
10.4330377385067,27104271472.6879,0.0355517495599105,0.0355517495599105,0.0340562353284623
10.4380628641349,27419710435.6648,0.0352336285632543,0.0352336285632543,0.0338374791535934
10.443087989763,27738820470.9104,0.0349220095977349,0.0349220095977349,0.0336421651689973
10.4481131153911,28061644302.2893,0.0346171178319021,0.0346171178319021,0.0334711198637485
10.4531382410193,28388225150.8858,0.0343191784343056,0.0343191784343056,0.0333251697269213
10.4581633666474,28718606740.7903,0.034028416573495,0.034028416573495,0.0332051412475902
10.4631884922756,29052833304.9533,0.0337450574180201,0.0337450574180201,0.0331118609148296
10.4682136179037,29390949591.1073,0.0334693261364305,0.0334693261364305,0.0330461552177137
10.4732387435318,29733000867.7583,0.0332014478972759,0.0332014478972759,0.033008850645317
10.47826386916,30079032930.2459,0.032941647869106,0.032941647869106,0.0330001320552556
10.4832889947881,30429092106.8751,0.0326901512204706,0.0326901512204706,0.0330038643271664
10.4883141204163,30783225265.119,0.0324471831199192,0.0324471831199192,0.0330127809124166
10.4933392460444,31141479817.893,0.0322129687360016,0.0322129687360016,0.0330269477804677
10.4983643716725,31503903729.9036,0.0319877332372673,0.0319877332372673,0.0330464309007815
10.5033894973007,31870545524.0687,0.0317717017922663,0.0317717017922663,0.0330712962428196
10.5084146229288,32241454288.0158,0.0315650995695481,0.0315650995695481,0.0331016097760438
10.513439748557,32616679680.6528,0.0313681517376624,0.0313681517376624,0.0331374374699158
10.5184648741851,32996271938.8171,0.0311810834651589,0.0311810834651589,0.0331788452938972
10.5234899998133,33380281884.0013,0.0310041199205873,0.0310041199205873,0.0332258992174498
10.5285151254414,33768760929.1576,0.0308374862724973,0.0308374862724973,0.0332786652100352
10.5335402510695,34161761085.581,0.0306814076894385,0.0306814076894385,0.0333372092411151
10.5385653766977,34559334969.873,0.0305361093399607,0.0305361093399607,0.0334015972801513
10.5435905023258,34961535810.986,0.0304018163926135,0.0304018163926135,0.0334718952966054
10.548615627954,35368417457.3498,0.0302787540159466,0.0302787540159466,0.0335481692599391
10.5536407535821,35780034384.0812,0.0301671473785098,0.0301671473785098,0.0336304851396141
10.5586658792102,36196441700.2773,0.0300672216488526,0.0300672216488526,0.0337189089050922
10.5636910048384,36617695156.3938,0.0299792019955248,0.0299792019955248,0.033813506525835
10.5687161304665,37043851151.7091,0.0299033135870761,0.0299033135870761,0.0339143439713042
10.5737412560947,37474966741.875,0.0298397815920562,0.0298397815920562,0.0340214872109614
10.5787663817228,37911099646.5563,0.0297888311790146,0.0297888311790146,0.0341350022142685
10.5837915073509,38352308257.1575,0.0297506875165013,0.0297506875165013,0.0342549549506871
10.5888166329791,38798651644.6417,0.0297255757730657,0.0297255757730657,0.0343814113896789
10.5938417586072,39250189567.4383,0.0297137211172576,0.0297137211172576,0.0345144375007056
10.5988668842354,39706982479.4439,0.0297153487176267,0.0297153487176267,0.0346540992532289
10.6038920098635,40169091538.1168,0.0297306837427228,0.0297306837427227,0.0348004626167104
10.6089171354916,40636578612.6644,0.0297599513610953,0.0297599513610953,0.0349535935606119
10.6139422611198,41109506292.3264,0.0298033767412941,0.0298033767412941,0.0351135580543951
10.6189673867479,41587937894.7553,0.0298611850518689,0.0298611850518689,0.0352804220675216
10.6239925123761,42071937474.4927,0.0299336014613693,0.0299336014613693,0.0354542515694532
10.6290176380042,42561569831.546,0.0300208511383449,0.0300208511383449,0.0356351125296516
10.6340427636323,43056900520.0635,0.0301231592513456,0.0301231592513456,0.0358230709175784
10.6390678892605,43557995857.1116,0.030240750968921,0.030240750968921,0.0360181927026954
10.6440930148886,44064922931.5532,0.0303738514596207,0.0303738514596207,0.0362205438544642
10.6491181405168,44577749613.0301,0.0305226858919945,0.0305226858919945,0.0364301903423466
10.6541432661449,45096544561.0496,0.0306874794345921,0.0306874794345921,0.0366471981358042
10.6591683917731,45621377234.1769,0.0308684572559631,0.030868457255963,0.0368716332042987
10.6641935174012,46152317899.3348,0.0310658445246571,0.0310658445246571,0.0371035615172919
10.6692186430293,46689437641.2108,0.031279866409224,0.031279866409224,0.0373430490442454
10.6742437686575,47232808371.7748,0.0315107480782134,0.0315107480782134,0.0375901617546209
10.6792688942856,47782502839.9067,0.031758714700175,0.031758714700175,0.0378449656178801
10.6842940199138,48338594641.1362,0.0320239914436584,0.0320239914436584,0.0381075266034848
10.6893191455419,48901158227.4967,0.0323068034772134,0.0323068034772134,0.0383779106808965
10.69434427117,49470268917.4923,0.0326073759693896,0.0326073759693896,0.0386561838195771
10.6993693967982,50046002906.1832,0.0329259340887369,0.0329259340887369,0.0389424119889882
10.7043945224263,50628437275.3848,0.0332627030038047,0.0332627030038047,0.0392366611585915
10.7094196480545,51217650003.9905,0.0336179078831427,0.0336179078831427,0.0395389972978486
10.7144447736826,51813719978.4096,0.0339917738953008,0.0339917738953008,0.0398494863762214
10.7194698993107,52416727003.1302,0.0343845262088285,0.0343845262088285,0.0401681943631714
10.7244950249389,53026751811.4035,0.0347963899922756,0.0347963899922756,0.0404951872281604
10.729520150567,53643876076.0522,0.0352275904141918,0.0352275904141918,0.0408305309406501
10.7345452761952,54268182420.4063,0.0356783526431266,0.0356783526431266,0.0411742914701021
10.7395704018233,54899754429.3638,0.0361489018476299,0.0361489018476299,0.0415265347859783
10.7445955274514,55538676660.5825,0.0366394631962513,0.0366394631962513,0.0418873268577402
10.7496206530796,56185034655.8002,0.0371502618575405,0.0371502618575405,0.0422567336548495
10.7546457787077,56838914952.2881,0.0376815230000472,0.0376815230000472,0.042634821146768
10.7596709043359,57500405094.436,0.038233471792321,0.038233471792321,0.0430216553029573
10.764696029964,58169593645.4737,0.0388063334029118,0.0388063334029117,0.0434173020928792
10.7697211555921,58846570199.3282,0.039400333000369,0.039400333000369,0.0438218274859954
10.7747462812203,59531425392.6187,0.0400156957532425,0.0400156957532425,0.0442352974517675
10.7797714068484,60224250916.7915,0.0406526468300818,0.0406526468300818,0.0446577779596572
10.7847965324766,60925139530.396,0.0413114113994368,0.0413114113994368,0.0450893349791262
10.7898216581047,61634185071.5041,0.0419922146298571,0.0419922146298571,0.0455300344796363
10.7948467837329,62351482470.2732,0.0426952816898926,0.0426952816898926,0.0459799424306492
10.799871909361,63077127761.6553,0.0434208377480925,0.0434208377480925,0.0464391248016264
10.8048970349891,63811218098.2559,0.0441691079730068,0.0441691079730068,0.0469076475620298
10.8099221606173,64553851763.3404,0.0449403175331851,0.0449403175331851,0.0473855766813209
10.8149472862454,65305128183.9929,0.0457346915971771,0.0457346915971771,0.0478729781289616
10.8199724118736,66065147944.4277,0.0465524553335326,0.0465524553335326,0.0483699178744134
10.8249975375017,66834012799.4565,0.0473938339108011,0.0473938339108011,0.0488764618871381
10.8300226631298,67611825688.111,0.0482590524975325,0.0482590524975324,0.0493926761365975
10.835047788758,68398690747.4255,0.0491483362622763,0.0491483362622763,0.0499186265922531
10.8400729143861,69194713326.3791,0.0500619103735822,0.0500619103735822,0.0504543792235667
10.8450980400143,70000000000,0.051,0.051,0.051
